25.0093,3.28967,0.833333333,0.833333333,0.166666667,0.166666667,593.3333333,223,470.4824088,324.8949481,24.9601,3.29903,0.916666667,0.916666667,0.083333333,0.083333333,336,250.6666667,208.0489453,273.5322262,25.0382,3.39979,1,1,0,0,582.3333333,293.6666667,191.3204515,164.5574414,0.389249472,0.288675135,0,0.389249472,0.288675135,0
26.9852,3.3502,0.75,0.5,0.25,0.5,207,47.33333333,276.1086743,63.37956845,26.9517,3.37833,0.75,0.75,0.25,0.25,135.3333333,33,162.6582213,36.74482029,27.041,3.34206,0.916666667,0.166666667,0.083333333,0.833333333,504,13,272.6196151,30.55248837,0.452267017,0.452267017,0.288675135,0.522232968,0.452267017,0.389249472
28.0213,3.30965,0.5,0.416666667,0.5,0.583333333,60,17.33333333,90.12314807,27.03981352,28.0088,3.36804,0.416666667,0.416666667,0.583333333,0.583333333,12.5,22.33333333,21.7276531,40.23416308,28.0284,3.39132,0.916666667,0,0.083333333,1,400.6666667,0,285.6766555,0,0.522232968,0.514928651,0.288675135,0.514928651,0.514928651,0
28.9891,3.3356,0.333333333,0.166666667,0.666666667,0.833333333,99.66666667,6,213.2038433,17.35197133,28.9596,3.42646,0.25,0.083333333,0.75,0.916666667,1.833333333,6.333333333,4.628632889,21.93931023,29.0281,3.3898,1,0,0,1,265.6666667,0,280.6198766,0,0.492365964,0.452267017,0,0.389249472,0.288675135,0
30.0071,3.25587,0.166666667,0,0.833333333,1,10.66666667,0,36.32513113,0,29.9975,3.39713,0.25,0,0.75,1,0.5,0,0.904534034,0,29.8907,3.44058,0.833333333,0,0.166666667,1,210,0,168.0216436,0,0.389249472,0.452267017,0.389249472,0,0,0
